gene_id	yzy02_1	yzy01_3
A.satnudSFS2A01G003663.1	0	0
A.satnudSFS2A01G003664.1	164.791	165.309
A.satnudSFS2A01G003665.1	317.275	343.413
A.satnudSFS2A01G003666.1	36.624	39.099
A.satnudSFS2A01G003667.1	0	0
A.satnudSFS2A01G003668.1	0	0
A.satnudSFS2A01G003669.1	10.641	2.595
A.satnudSFS2A01G003670.1	0	0
A.satnudSFS2A01G003671.1	0	0
A.satnudSFS2A01G003672.1	0	0
A.satnudSFS2A01G003673.1	0	0
A.satnudSFS2A01G003674.1	0	0
A.satnudSFS2A01G003675.1	0	0
A.satnudSFS2A01G003676.1	0	0
A.satnudSFS2A01G003677.1	0	0
A.satnudSFS2A01G003678.1	0	0
A.satnudSFS2A01G003679.1	0	2
A.satnudSFS2A01G003680.1	3	0
A.satnudSFS2A01G003681.1	0	0
A.satnudSFS2A01G003682.1	0	0
A.satnudSFS2A01G003683.1	3	8
A.satnudSFS2A01G003684.1	0	2
A.satnudSFS2A01G003685.1	0	0
A.satnudSFS2A01G003686.1	15	11.999
A.satnudSFS2A01G003687.1	37.518	29.023
A.satnudSFS2A01G003688.1	32.057	23.998
A.satnudSFS2A01G003689.1	24.489	32.991
A.satnudSFS2A01G003690.1	4	0
A.satnudSFS2A01G003691.1	266.836	173.1
A.satnudSFS2A01G003692.1	10	3
A.satnudSFS2A01G003693.1	0	0
A.satnudSFS2A01G003694.1	521.28	348.693
A.satnudSFS2A01G003695.1	87.784	49.218
A.satnudSFS2A01G003696.1	46	25
A.satnudSFS2A01G003697.1	2	6
A.satnudSFS2A01G003698.1	3.873	7.539
A.satnudSFS2A01G003699.1	0	0
A.satnudSFS2A01G003700.1	21.996	36.055
A.satnudSFS2A01G003701.1	13.786	9.004
A.satnudSFS2A01G003702.1	40.896	27.485
A.satnudSFS2A01G003703.1	5	5
A.satnudSFS2A01G003704.1	0	0
A.satnudSFS2A01G003705.1	0	0
A.satnudSFS2A01G003706.1	0	0
A.satnudSFS2A01G003707.1	0	0
A.satnudSFS2A01G003708.1	0	0
A.satnudSFS2A01G003709.1	0	0
A.satnudSFS2A01G003710.1	3	1
A.satnudSFS2A01G003711.1	162.474	167.649
A.satnudSFS2A01G003712.1	21.127	11.907
A.satnudSFS2A01G003713.1	0	0
A.satnudSFS2A01G003714.1	3.818	5.408
A.satnudSFS2A01G003715.1	29.873	16.06
A.satnudSFS2A01G003716.1	87.234	61.999
A.satnudSFS2A01G003717.1	97.926	81.762
A.satnudSFS2A01G003718.1	5	7
A.satnudSFS2A01G003719.1	0	0
A.satnudSFS2A01G003720.1	0	0
A.satnudSFS2A01G003721.1	1	1
A.satnudSFS2A01G003722.1	0	0
A.satnudSFS2A01G003723.1	0	0
A.satnudSFS2A01G003724.1	1	1
A.satnudSFS2A01G003725.1	0	0
A.satnudSFS2A01G003726.1	32	22
A.satnudSFS2A01G003727.1	356.887	261.283
A.satnudSFS2A01G003728.1	0	0
A.satnudSFS2A01G003729.1	3937.95	3712.586
A.satnudSFS2A01G003730.1	0	0
A.satnudSFS2A01G003731.1	29.998	16
A.satnudSFS2A01G003732.1	3	3
A.satnudSFS2A01G003733.1	145.57	69
A.satnudSFS2A01G003734.1	4	0
A.satnudSFS2A01G003735.1	0	0
A.satnudSFS2A01G003736.1	0	0
A.satnudSFS2A01G003737.1	0	3
A.satnudSFS2A01G003738.1	0	2
A.satnudSFS2A01G003739.1	18	5
A.satnudSFS2A01G003740.1	0	0
A.satnudSFS2A01G003741.1	0	0
A.satnudSFS2A01G003742.1	28.452	8.158
A.satnudSFS2A01G003743.1	9	0
A.satnudSFS2A01G003744.1	0	0
A.satnudSFS2A01G003745.1	395.024	625.874
A.satnudSFS2A01G003746.1	4	2
A.satnudSFS2A01G003747.1	0	0
A.satnudSFS2A01G003748.1	7	4
A.satnudSFS2A01G003749.1	0	0
A.satnudSFS2A01G003750.1	0	0
A.satnudSFS2A01G003751.1	0	0
A.satnudSFS2A01G003752.1	0	0
A.satnudSFS2A01G003753.1	0	0
A.satnudSFS2A01G003754.1	2	0
A.satnudSFS2A01G003755.1	0	0
A.satnudSFS2A01G003756.1	0	3.431
A.satnudSFS2A01G003757.1	0	2
A.satnudSFS2A01G003758.1	45.567	61.586
A.satnudSFS2A01G003759.1	14.999	1
A.satnudSFS2A01G003760.1	6	6
A.satnudSFS2A01G003761.1	15	33.994
A.satnudSFS2A01G003762.1	132.799	117.092
A.satnudSFS2A01G003763.1	91.208	51.05
A.satnudSFS2A01G003764.1	224.562	257.98
A.satnudSFS2A01G003765.1	83	151
A.satnudSFS2A01G003766.1	28.238	84.639
A.satnudSFS2A01G003767.1	2	0
A.satnudSFS2A01G003768.1	1.762	6.361
A.satnudSFS2A01G003769.1	6	9
A.satnudSFS2A01G003770.1	1	3
A.satnudSFS2A01G003771.1	2	3
A.satnudSFS2A01G003772.1	1	11
A.satnudSFS2A01G003773.1	0	0
A.satnudSFS2A01G003774.1	2	8.032
A.satnudSFS2A01G003775.1	3	28
A.satnudSFS2A01G003776.1	2	6
A.satnudSFS2A01G003777.1	3	6
A.satnudSFS2A01G003778.1	2	8
A.satnudSFS2A01G003779.1	4	15
A.satnudSFS2A01G003780.1	30	75
A.satnudSFS2A01G003781.1	0	0
A.satnudSFS2A01G003782.1	2	10
A.satnudSFS2A01G003783.1	173.599	77.482
A.satnudSFS2A01G003784.1	46.595	39.025
A.satnudSFS2A01G003785.1	92.251	78.269
A.satnudSFS2A01G003786.1	3	3.133
A.satnudSFS2A01G003787.1	99.306	73.515
A.satnudSFS2A01G003788.1	0	0
A.satnudSFS2A01G003789.1	0	0
A.satnudSFS2A01G003790.1	0	0
A.satnudSFS2A01G003791.1	0	3.004
A.satnudSFS2A01G003792.1	16	9
A.satnudSFS2A01G003793.1	0	0
A.satnudSFS2A01G003794.1	3	14
A.satnudSFS2A01G003795.1	0	0
A.satnudSFS2A01G003796.1	1	1
A.satnudSFS2A01G003797.1	119.297	118.053
A.satnudSFS2A01G003798.1	0	0
A.satnudSFS2A01G003799.1	4.434	1.995
A.satnudSFS2A01G003800.1	11	17.789
A.satnudSFS2A01G003801.1	5	7
A.satnudSFS2A01G003802.1	70.045	64.347
A.satnudSFS2A01G003803.1	0	1
A.satnudSFS2A01G003804.1	8	13
A.satnudSFS2A01G003805.1	0	0
A.satnudSFS2A01G003806.1	2.731	2
A.satnudSFS2A01G003807.1	0	0
A.satnudSFS2A01G003808.1	0	0
A.satnudSFS2A01G003809.1	110	120
A.satnudSFS2A01G003810.1	70.181	63.299
A.satnudSFS2A01G003811.1	596.072	576.134
A.satnudSFS2A01G003812.1	0	0
A.satnudSFS2A01G003813.1	16.52	11.156
A.satnudSFS2A01G003814.1	4	7.999
A.satnudSFS2A01G003815.1	8	3
A.satnudSFS2A01G003816.1	26.995	13.999
A.satnudSFS2A01G003817.1	0	0
A.satnudSFS2A01G003818.1	26	19
A.satnudSFS2A01G003819.1	0	0
A.satnudSFS2A01G003820.1	0	0
A.satnudSFS2A01G003821.1	41.993	90.743
A.satnudSFS2A01G003822.1	3	0
A.satnudSFS2A01G003823.1	0	2
A.satnudSFS2A01G003824.1	176.058	150.659
A.satnudSFS2A01G003825.1	276.712	244.512
A.satnudSFS2A01G003826.1	0	0
A.satnudSFS2A01G003827.1	0	0
A.satnudSFS2A01G003828.1	25.701	19.999
A.satnudSFS2A01G003829.1	538.716	443.078
A.satnudSFS2A01G003830.1	2	6
A.satnudSFS2A01G003831.1	8.353	8.797
A.satnudSFS2A01G003832.1	39.635	17.531
A.satnudSFS2A01G003833.1	3.093	0
A.satnudSFS2A01G003834.1	0	0
A.satnudSFS2A01G003835.1	0	0
A.satnudSFS2A01G003836.1	0	0
A.satnudSFS2A01G003837.1	99.15	112.378
A.satnudSFS2A01G003838.1	0	0
A.satnudSFS2A01G003839.1	0	0
A.satnudSFS2A01G003840.1	464.239	263.558
A.satnudSFS2A01G003841.1	1.309	2
A.satnudSFS2A01G003842.1	0	0
A.satnudSFS2A01G003843.1	0	0
A.satnudSFS2A01G003844.1	0	0
A.satnudSFS2A01G003845.1	93.929	55.08
A.satnudSFS2A01G003846.1	0	0
A.satnudSFS2A01G003847.1	341.179	231.729
A.satnudSFS2A01G003848.1	29	32.157
A.satnudSFS2A01G003849.1	38.635	28.083
A.satnudSFS2A01G003850.1	29.734	3
A.satnudSFS2A01G003851.1	0	1
A.satnudSFS2A01G003852.1	3	0
A.satnudSFS2A01G003853.1	8.994	11
A.satnudSFS2A01G003854.1	9.652	15.121
A.satnudSFS2A01G003855.1	3	1
A.satnudSFS2A01G003856.1	516.065	487.756
A.satnudSFS2A01G003857.1	2	1
A.satnudSFS2A01G003858.1	0	0
A.satnudSFS2A01G003859.1	0	0
A.satnudSFS2A01G003860.1	0	0
A.satnudSFS2A01G003861.1	0	0
A.satnudSFS2A01G003862.1	0	1
A.satnudSFS2A01G003863.1	112.369	71.641
A.satnudSFS2A01G003864.1	45.18	3.424
A.satnudSFS2A01G003865.1	12	5
A.satnudSFS2A01G003866.1	0	0
A.satnudSFS2A01G003867.1	0	0
A.satnudSFS2A01G003868.1	0	0
A.satnudSFS2A01G003869.1	2.295	4
A.satnudSFS2A01G003870.1	140.851	59.838
A.satnudSFS2A01G003871.1	0	0
A.satnudSFS2A01G003872.1	9.688	2.984
A.satnudSFS2A01G003873.1	0	0
A.satnudSFS2A01G003874.1	0	0
A.satnudSFS2A01G003875.1	64.439	40.124
A.satnudSFS2A01G003876.1	635.43	223.698
A.satnudSFS2A01G003877.1	1	0
A.satnudSFS2A01G003878.1	0	4
A.satnudSFS2A01G003879.1	123.023	64.279
A.satnudSFS2A01G003880.1	10.358	21.041
A.satnudSFS2A01G003881.1	0	0
A.satnudSFS2A01G003882.1	0	0
A.satnudSFS2A01G003883.1	0	0
A.satnudSFS2A01G003884.1	568.971	475.761
A.satnudSFS2A01G003885.1	0	0
A.satnudSFS2A01G003886.1	0	0
A.satnudSFS2A01G003887.1	43.134	28.006
A.satnudSFS2A01G003888.1	0	0
A.satnudSFS2A01G003889.1	12.273	0
A.satnudSFS2A01G003891.1	0	0
A.satnudSFS2A01G003892.1	34.177	26.693
A.satnudSFS2A01G003893.1	5	1
A.satnudSFS2A01G003894.1	224.672	210.609
A.satnudSFS2A01G003895.1	989.575	1003.76
A.satnudSFS2A01G003896.1	383.672	216.551
A.satnudSFS2A01G003897.1	11.15	5.163
A.satnudSFS2A01G003898.1	1.078	0
A.satnudSFS2A01G003899.1	166	200
A.satnudSFS2A01G003900.1	0	0
A.satnudSFS2A01G003901.1	18.838	31.006
A.satnudSFS2A01G003902.1	1592.042	1352.183
A.satnudSFS2A01G003903.1	3345.737	2003.08
A.satnudSFS2A01G003904.1	152.092	102.65
A.satnudSFS2A01G003905.1	0	0
A.satnudSFS2A01G003906.1	0	0
A.satnudSFS2A01G003907.1	0	0
A.satnudSFS2A01G003908.1	0	0
A.satnudSFS2A01G003909.1	4	0
A.satnudSFS2A01G003910.1	0	0
A.satnudSFS2A01G003911.1	4	4
A.satnudSFS2A01G003912.1	1	0
A.satnudSFS2A01G003913.1	6	2
A.satnudSFS2A01G003914.1	0	0
A.satnudSFS2A01G003915.1	0	0
A.satnudSFS2A01G003916.1	6	5
A.satnudSFS2A01G003917.1	49.637	41.019
A.satnudSFS2A01G003918.1	0	0
A.satnudSFS2A01G003919.1	0	0
A.satnudSFS2A01G003920.1	1	0
A.satnudSFS2A01G003921.1	0	0
A.satnudSFS2A01G003922.1	61	27
A.satnudSFS2A01G003923.1	65	5
A.satnudSFS2A01G003924.1	0	0
A.satnudSFS2A01G003925.1	0	0
A.satnudSFS2A01G003926.1	0	0
A.satnudSFS2A01G003927.1	0	0
A.satnudSFS2A01G003928.1	0	0
A.satnudSFS2A01G003929.1	0	0
A.satnudSFS2A01G003930.1	2516.192	1755.04
A.satnudSFS2A01G003931.1	0	0
A.satnudSFS2A01G003932.1	0	0
A.satnudSFS2A01G003933.1	37	31
A.satnudSFS2A01G003934.1	0	0
A.satnudSFS2A01G003935.1	2.385	0
A.satnudSFS2A01G003936.1	0	0
A.satnudSFS2A01G003937.1	20	11
A.satnudSFS2A01G003938.1	3	0
A.satnudSFS2A01G003939.1	3	3.001
A.satnudSFS2A01G003940.1	159	377.323
A.satnudSFS2A01G003941.1	24.999	103.023
A.satnudSFS2A01G003942.1	2	0
A.satnudSFS2A01G003943.1	0	0
A.satnudSFS2A01G003944.1	0	0
A.satnudSFS2A01G003945.1	0	0
A.satnudSFS2A01G003946.1	1	0
A.satnudSFS2A01G003947.1	0	0
A.satnudSFS2A01G003948.1	467.884	360.332
A.satnudSFS2A01G003949.1	66.093	45.097
A.satnudSFS2A01G003950.1	2	1
A.satnudSFS2A01G003951.1	341.667	439.85
A.satnudSFS2A01G003952.1	0	1
A.satnudSFS2A01G003953.1	17.996	19
A.satnudSFS2A01G003954.1	2	3.766
A.satnudSFS2A01G003955.1	14.006	8
A.satnudSFS2A01G003956.1	62.389	55.289
A.satnudSFS2A01G003957.1	2	1.035
A.satnudSFS2A01G003958.1	174.386	108.914
A.satnudSFS2A01G003959.1	92.273	68.375
A.satnudSFS2A01G003960.1	85.696	75.011
A.satnudSFS2A01G003961.1	139.399	78
A.satnudSFS2A01G003962.1	1119.197	959.615
A.satnudSFS2A01G003963.1	112.771	119.178
A.satnudSFS2A01G003964.1	92.301	65.278
A.satnudSFS2A01G003965.1	0	1
A.satnudSFS2A01G003966.1	0	0
A.satnudSFS2A01G003967.1	1	0
A.satnudSFS2A01G003968.1	80	59
A.satnudSFS2A01G003969.1	1463.779	1264.015
A.satnudSFS2A01G003970.1	771.041	1586.638
A.satnudSFS2A01G003971.1	27	15
A.satnudSFS2A01G003972.1	0	0
A.satnudSFS2A01G003973.1	16.168	28.976
A.satnudSFS2A01G003974.1	89.512	89.835
A.satnudSFS2A01G003975.1	0	0
A.satnudSFS2A01G003976.1	0	0
A.satnudSFS2A01G003977.1	0	0
A.satnudSFS2A01G003978.1	0	0
A.satnudSFS2A01G003979.1	0	0
A.satnudSFS2A01G003980.1	0	0
A.satnudSFS2A01G003981.1	0	0
A.satnudSFS2A01G003982.1	1	2
A.satnudSFS2A01G003983.1	0	4
A.satnudSFS2A01G003984.1	0	0
A.satnudSFS2A01G003985.1	1.191	3.502
A.satnudSFS2A01G003986.1	7	10
A.satnudSFS2A01G003987.1	0	0
A.satnudSFS2A01G003988.1	2.006	0
A.satnudSFS2A01G003989.1	0	0
A.satnudSFS2A01G003990.1	0	3.156
A.satnudSFS2A01G003991.1	0	0
A.satnudSFS2A01G003992.1	0	0
A.satnudSFS2A01G003993.1	310.962	316.817
A.satnudSFS2A01G003994.1	0	1
A.satnudSFS2A01G003995.1	130.869	120.294
A.satnudSFS2A01G003996.1	0	0
A.satnudSFS2A01G003997.1	192.618	60.354
A.satnudSFS2A01G003998.1	0	0
A.satnudSFS2A01G003999.1	0	0
A.satnudSFS2A01G004000.1	110.388	55.344
A.satnudSFS2A01G004001.1	19	19
A.satnudSFS2A01G004002.1	1	4
A.satnudSFS2A01G004003.1	0	0
A.satnudSFS2A01G004004.1	0	0
A.satnudSFS2A01G004005.1	1	0
A.satnudSFS2A01G004006.1	1	5
A.satnudSFS2A01G004007.1	16.5	19.72
A.satnudSFS2A01G004008.1	4.63	25.645
A.satnudSFS2A01G004009.1	0	0
A.satnudSFS2A01G004010.1	285.533	182.915
A.satnudSFS2A01G004011.1	74.099	49.876
A.satnudSFS2A01G004012.1	0	0
A.satnudSFS2A01G004013.1	8.001	6.001
A.satnudSFS2A01G004014.1	0	3
A.satnudSFS2A01G004015.1	0	0
A.satnudSFS2A01G004016.1	0	1
A.satnudSFS2A01G004017.1	0	0
A.satnudSFS2A01G004018.1	1	2
A.satnudSFS2A01G004019.1	0	0
A.satnudSFS2A01G004020.1	0	0
A.satnudSFS2A01G004021.1	0	0
A.satnudSFS2A01G004022.1	0	0
A.satnudSFS2A01G004023.1	0	0
A.satnudSFS2A01G004024.1	2	0
A.satnudSFS2A01G004025.1	5	1
A.satnudSFS2A01G004026.1	5	2
A.satnudSFS2A01G004027.1	4007.014	3124.834
A.satnudSFS2A01G004028.1	2590.671	3368.269
A.satnudSFS2A01G004029.1	0	0
A.satnudSFS2A01G004030.1	3	1
A.satnudSFS2A01G004031.1	19.908	12.994
A.satnudSFS2A01G004032.1	2554.964	1817.463
A.satnudSFS2A01G004033.1	0	0
A.satnudSFS2A01G004034.1	6	7
A.satnudSFS2A01G004035.1	139.005	63
A.satnudSFS2A01G004036.1	23.965	31.656
A.satnudSFS2A01G004037.1	0	0
A.satnudSFS2A01G004038.1	357.849	254.226
A.satnudSFS2A01G004039.1	0	0
A.satnudSFS2A01G004040.1	1	0
A.satnudSFS2A01G004041.1	0	0
A.satnudSFS2A01G004042.1	0	0
A.satnudSFS2A01G004043.1	0	0
A.satnudSFS2A01G004044.1	0	0
A.satnudSFS2A01G004045.1	485.392	215.579
A.satnudSFS2A01G004046.1	0	0
A.satnudSFS2A01G004047.1	0	0
A.satnudSFS2A01G004048.1	0	0
A.satnudSFS2A01G004049.1	46.518	46.531
A.satnudSFS2A01G004050.1	33.14	41.249
A.satnudSFS2A01G004051.1	0	0
A.satnudSFS2A01G004052.1	25.863	19.006
A.satnudSFS2A01G004053.1	4	7
A.satnudSFS2A01G004054.1	0	0
A.satnudSFS2A01G004055.1	0	0
A.satnudSFS2A01G004056.1	0	0
A.satnudSFS2A01G004057.1	0	0
A.satnudSFS2A01G004058.1	0	0
A.satnudSFS2A01G004059.1	0	0
A.satnudSFS2A01G004060.1	0	0
A.satnudSFS2A01G004061.1	0	0
A.satnudSFS2A01G004062.1	0	0
A.satnudSFS2A01G004063.1	1	3
A.satnudSFS2A01G004064.1	0	0
A.satnudSFS2A01G004065.1	0	0
A.satnudSFS2A01G004066.1	40.932	28.914
A.satnudSFS2A01G004067.1	18	14
A.satnudSFS2A01G004068.1	21.816	28.996
A.satnudSFS2A01G004069.1	39.505	42
A.satnudSFS2A01G004070.1	70.022	38.998
A.satnudSFS2A01G004071.1	45.012	53.056
A.satnudSFS2A01G004072.1	20	9
A.satnudSFS2A01G004073.1	28.993	7
A.satnudSFS2A01G004074.1	0	0
A.satnudSFS2A01G004075.1	2	0
A.satnudSFS2A01G004076.1	0	0
A.satnudSFS2A01G004077.1	0	0
A.satnudSFS2A01G004078.1	0	0
A.satnudSFS2A01G004079.1	0	0
A.satnudSFS2A01G004080.1	3.003	0
A.satnudSFS2A01G004081.1	0	0
A.satnudSFS2A01G004082.1	0	0
A.satnudSFS2A01G004083.1	0	0
A.satnudSFS2A01G004084.1	0	0
A.satnudSFS2A01G004085.1	0	0
A.satnudSFS2A01G004086.1	0	0
A.satnudSFS2A01G004087.1	0	0
A.satnudSFS2A01G004088.1	0	0
A.satnudSFS2A01G004089.1	4.991	3.689
A.satnudSFS2A01G004090.1	6.006	11.311
A.satnudSFS2A01G004091.1	0	0
A.satnudSFS2A01G004092.1	0	0
A.satnudSFS2A01G004093.1	0	0
A.satnudSFS2A01G004094.1	23.343	11.018
A.satnudSFS2A01G004095.1	117.054	78
A.satnudSFS2A01G004096.1	66.646	72.569
A.satnudSFS2A01G004097.1	15	9
A.satnudSFS2A01G004098.1	55.642	46.925
A.satnudSFS2A01G004099.1	0	0
A.satnudSFS2A01G004100.1	10	2
A.satnudSFS2A01G004101.1	10.718	9.456
A.satnudSFS2A01G004102.1	0	0
A.satnudSFS2A01G004103.1	0	4
A.satnudSFS2A01G004104.1	0	0
A.satnudSFS2A01G004105.1	0	0
A.satnudSFS2A01G004106.1	11	9
A.satnudSFS2A01G004107.1	0	0
A.satnudSFS2A01G004108.1	0	0
A.satnudSFS2A01G004109.1	0	0
A.satnudSFS2A01G004110.1	169.678	125.282
A.satnudSFS2A01G004111.1	19	39.809
A.satnudSFS2A01G004112.1	1	4
A.satnudSFS2A01G004113.1	0	0
A.satnudSFS2A01G004114.1	0	2
A.satnudSFS2A01G004115.1	962.816	1027.546
A.satnudSFS2A01G004116.1	0	0
A.satnudSFS2A01G004117.1	358.629	21
A.satnudSFS2A01G004118.1	0.993	0
A.satnudSFS2A01G004119.1	162.498	113.325
A.satnudSFS2A01G004120.1	87.745	44.004
A.satnudSFS2A01G004121.1	0	0
A.satnudSFS2A01G004122.1	20.999	25
A.satnudSFS2A01G004123.1	143.018	78.012
A.satnudSFS2A01G004124.1	0	0
A.satnudSFS2A01G004125.1	10	6.98
A.satnudSFS2A01G004126.1	17.004	23.038
A.satnudSFS2A01G004127.1	67.949	33.91
A.satnudSFS2A01G004128.1	0	0
A.satnudSFS2A01G004129.1	14	18.997
A.satnudSFS2A01G004130.1	0	0
A.satnudSFS2A01G004131.1	0	0
A.satnudSFS2A01G004132.1	0	0
A.satnudSFS2A01G004133.1	60.636	48.462
A.satnudSFS2A01G004134.1	55.833	28
A.satnudSFS2A01G004135.1	38	14
A.satnudSFS2A01G004136.1	1	0
A.satnudSFS2A01G004137.1	347.732	81.209
A.satnudSFS2A01G004138.1	21	14
A.satnudSFS2A01G004139.1	25	12
A.satnudSFS2A01G004140.1	87.635	87.383
A.satnudSFS2A01G004141.1	110.502	59.811
A.satnudSFS2A01G004142.1	3	2
A.satnudSFS2A01G004143.1	144	83
A.satnudSFS2A01G004144.1	0	0
A.satnudSFS2A01G004145.1	0	4
A.satnudSFS2A01G004146.1	3	0
A.satnudSFS2A01G004147.1	104.114	80.228
A.satnudSFS2A01G004148.1	703.031	537.529
A.satnudSFS2A01G004149.1	15.992	0
A.satnudSFS2A01G004150.1	0	0
A.satnudSFS2A01G004151.1	61	26
A.satnudSFS2A01G004152.1	1	0
A.satnudSFS2A01G004153.1	4	12
A.satnudSFS2A01G004154.1	0	0
A.satnudSFS2A01G004155.1	602.308	507.303
A.satnudSFS2A01G004156.1	0	0
A.satnudSFS2A01G004157.1	0	0
A.satnudSFS2A01G004158.1	0	0
A.satnudSFS2A01G004159.1	0	0
A.satnudSFS2A01G004160.1	227.031	127.626
A.satnudSFS2A01G004161.1	934.539	480.732
A.satnudSFS2A01G004162.1	0	0
A.satnudSFS2A01G004163.1	0	0
A.satnudSFS2A01G004164.1	0	0
A.satnudSFS2A01G004165.1	2.386	7.818
A.satnudSFS2A01G004166.1	8	5
A.satnudSFS2A01G004167.1	8	7
A.satnudSFS2A01G004168.1	9.383	9.991
A.satnudSFS2A01G004169.1	0	0
A.satnudSFS2A01G004170.1	0	0
A.satnudSFS2A01G004171.1	2	3.999
A.satnudSFS2A01G004172.1	6.066	4.899
A.satnudSFS2A01G004173.1	1088.649	1203.51
A.satnudSFS2A01G004174.1	0	0
A.satnudSFS2A01G004175.1	0	0
A.satnudSFS2A01G004176.1	7.287	4.441
A.satnudSFS2A01G004177.1	0	0
A.satnudSFS2A01G004178.1	0	0
A.satnudSFS2A01G004179.1	26	28
A.satnudSFS2A01G004180.1	1384.465	1517.608
A.satnudSFS2A01G004181.1	86.8	61.268
A.satnudSFS2A01G004182.1	0	0
A.satnudSFS2A01G004183.1	7.991	2
A.satnudSFS2A01G004184.1	1	1
A.satnudSFS2A01G004185.1	1.077	2
A.satnudSFS2A01G004186.1	42.447	117.81
A.satnudSFS2A01G004187.1	371.207	349.328
A.satnudSFS2A01G004188.1	41.103	35.408
A.satnudSFS2A01G004189.1	18.617	22.484
A.satnudSFS2A01G004190.1	0	0
A.satnudSFS2A01G004191.1	0	0
A.satnudSFS2A01G004192.1	0	0
A.satnudSFS2A01G004193.1	3.745	6.944
A.satnudSFS2A01G004194.1	0	0
A.satnudSFS2A01G004195.1	50.744	24.559
A.satnudSFS2A01G004196.1	58	26.783
A.satnudSFS2A01G004197.1	33.646	36.309
A.satnudSFS2A01G004198.1	635.417	298.542
A.satnudSFS2A01G004199.1	3	1
A.satnudSFS2A01G004200.1	0	2
A.satnudSFS2A01G004201.1	24	11
A.satnudSFS2A01G004202.1	3	6
A.satnudSFS2A01G004203.1	48.074	41.325
A.satnudSFS2A01G004204.1	0	0
A.satnudSFS2A01G004205.1	110.597	86.894
A.satnudSFS2A01G004206.1	45.57	51.302
A.satnudSFS2A01G004207.1	6.958	6.229
A.satnudSFS2A01G004208.1	0	1
A.satnudSFS2A01G004209.1	116.12	93.898
A.satnudSFS2A01G004210.1	0	0
A.satnudSFS2A01G004211.1	0	1
A.satnudSFS2A01G004212.1	70.062	60.053
A.satnudSFS2A01G004213.1	227.311	193.091
A.satnudSFS2A01G004214.1	0	0
A.satnudSFS2A01G004215.1	38.788	26
A.satnudSFS2A01G004216.1	0	0
A.satnudSFS2A01G004217.1	128.913	165.613
A.satnudSFS2A01G004218.1	0	0
A.satnudSFS2A01G004219.1	0	0
A.satnudSFS2A01G004220.1	0	0
A.satnudSFS2A01G004221.1	0	0
A.satnudSFS2A01G004222.1	0	0
A.satnudSFS2A01G004223.1	0	0
A.satnudSFS2A01G004224.1	0	0
A.satnudSFS2A01G004225.1	0	0
A.satnudSFS2A01G004226.1	35	15.988
A.satnudSFS2A01G004227.1	0	0
A.satnudSFS2A01G004228.1	28	29
A.satnudSFS2A01G004229.1	23.189	8
A.satnudSFS2A01G004230.1	0	0
A.satnudSFS2A01G004231.1	0	0
A.satnudSFS2A01G004232.1	0	0
A.satnudSFS2A01G004233.1	59.715	52.497
A.satnudSFS2A01G004234.1	0	0
A.satnudSFS2A01G004235.1	1	3
A.satnudSFS2A01G004236.1	11.005	48.994
A.satnudSFS2A01G004237.1	16	11
A.satnudSFS2A01G004238.1	250.193	377.785
A.satnudSFS2A01G004239.1	155.731	165.649
A.satnudSFS2A01G004240.1	0	0
A.satnudSFS2A01G004241.1	0	0
A.satnudSFS2A01G004242.1	10	10
A.satnudSFS2A01G004243.1	0	0
A.satnudSFS2A01G004244.1	24.342	12.585
A.satnudSFS2A01G004245.1	14.101	7.59
A.satnudSFS2A01G004246.1	45.654	87.507
A.satnudSFS2A01G004247.1	1	2.421
A.satnudSFS2A01G004248.1	57.777	39.658
A.satnudSFS2A01G004249.1	10.174	46
A.satnudSFS2A01G004250.1	269.809	471
A.satnudSFS2A01G004251.1	0	0
A.satnudSFS2A01G004252.1	12.552	14.143
A.satnudSFS2A01G004253.1	7.758	10.684
A.satnudSFS2A01G004254.1	319.558	426.599
A.satnudSFS2A01G004255.1	0	0
A.satnudSFS2A01G004256.1	0	1
A.satnudSFS2A01G004257.1	1	0
A.satnudSFS2A01G004258.1	0	0
A.satnudSFS2A01G004259.1	0	0
A.satnudSFS2A01G004260.1	0	0
A.satnudSFS2A01G004261.1	129.321	140
A.satnudSFS2A01G004262.1	12	7
A.satnudSFS2A01G004263.1	0	0
A.satnudSFS2A01G004264.1	0	0
A.satnudSFS2A01G004265.1	261.938	306.816
A.satnudSFS2A01G004266.1	2	1.153
A.satnudSFS2A01G004267.1	0	0
A.satnudSFS2A01G004268.1	0	0
A.satnudSFS2A01G004269.1	3	1
A.satnudSFS2A01G004270.1	0	0
A.satnudSFS2A01G004271.1	0	0
A.satnudSFS2A01G004272.1	4	0
A.satnudSFS2A01G004273.1	0	0
A.satnudSFS2A01G004274.1	1061.312	792.699
A.satnudSFS2A01G004275.1	0	4
A.satnudSFS2A01G004276.1	0	0
A.satnudSFS2A01G004277.1	0	0
A.satnudSFS2A01G004278.1	0	0
A.satnudSFS2A01G004279.1	0	0
A.satnudSFS2A01G004280.1	74.593	63.556
A.satnudSFS2A01G004281.1	16.991	42.996
A.satnudSFS2A01G004282.1	96.152	80.486
A.satnudSFS2A01G004283.1	41.151	53.987
A.satnudSFS2A01G004284.1	3	6
A.satnudSFS2A01G004285.1	63.097	75.614
A.satnudSFS2A01G004286.1	16.638	26.94
A.satnudSFS2A01G004287.1	0	0
A.satnudSFS2A01G004288.1	0	2.005
